"","Ship","Count","Vessel_Kts","distance","Behavior","Visibility","SeaState","Year","Kts_scaled"
"2430","Grand Princess",1,19.25837299,1467.005225,"DF-Dive-fluke-up","good","calm",2013,1.37436746418069
"2431","Diamond Princess",1,9.032535151,1467.549839,"BL-Blowing","good","calm",2013,-1.59820238795807
"2432","Grand Princess",1,7.288432038,1468.005221,"BL-Blowing","good","1'",2013,-2.10519931225431
"2433","Diamond Princess",1,17.85606789,1468.361369,"BL-Blowing","excellent","calm",2013,0.966728507902455
"2434","Diamond Princess",1,16.24904832,1468.9889,"DF-Dive-fluke-up","good","1'",2013,0.499580680918517
"2435","Sapphire Princess",1,14.82533406,1472.574176,"BL-Blowing","excellent","calm",2013,0.0857182518473838
"2436","Star Princess",1,17.62112125,1477.780306,"DF-Dive-fluke-up","good","calm",2013,0.898431385464067
"2437","Diamond Princess",1,8.852746966,1478.046941,"BL-Blowing","excellent","calm",2013,-1.65046538556434
"2438","Diamond Princess",1,17.37849496,1478.382248,"DF-Dive-fluke-up","good","1'",2013,0.827901849757992
"2439","Grand Princess",1,11.54201632,1478.518234,"DF-Dive-fluke-up","excellent","calm",2013,-0.868716140970133
"2440","Zaandam",1,18.31937361,1483.624056,"SA-Surface-active","poor","calm",2013,1.10140780140181
"2441","Coral Princess",1,19.81614983,1483.910595,"DF-Dive-fluke-up","excellent","calm",2013,1.53650876202933
"2442","Zaandam",1,11.98456232,1484.022454,"BL-Blowing","excellent","1'",2013,-0.740071533213157
"2443","Island Princess",1,8.768102778,1484.194474,"BL-Blowing","poor","calm",2013,-1.67507077882101
"2444","Statendam",1,17.08266283,1485.430291,"BL-Blowing","poor","calm",2013,0.741905798893764
"2445","Westerdam",1,13.9695546,1485.49504,"BL-Blowing","good","calm",2013,-0.163050041071718
"2446","Island Princess",1,18.54983608,1486.212282,"DF-Dive-fluke-up","poor","1'",2013,1.16840141123187
"2447","Zaandam",1,18.42279548,1486.256037,"DF-Dive-fluke-up","poor","calm",2013,1.13147171769445
"2448","Westerdam",1,12.96218235,1486.550708,"SA-Surface-active","good","calm",2013,-0.455885154182021
"2449","Zaandam",1,13.0962771,1487.089554,"SA-Surface-active","good","1'",2013,-0.41690487525956
"2450","Statendam",1,12.47624201,1487.556114,"BL-Blowing","good","calm",2013,-0.59714415196438
"2451","Statendam",1,12.31359245,1487.556114,"BL-Blowing","excellent","calm",2013,-0.644425087388143
"2452","Norwegian Pearl",1,18.68341861,1488.215413,"RE-Resting","good","calm",2013,1.20723279186808
"2453","Zaandam",1,18.16979653,1489.939662,"BL-Blowing","good","calm",2013,1.05792693210001
"2454","Zaandam",1,12.83690578,1489.939662,"DF-Dive-fluke-up","good","calm",2013,-0.492302058207341
"2455","Statendam",1,16.9689353,1490.991688,"BL-Blowing","excellent","calm",2013,0.708846109080682
"2456","Amsterdam",1,15.72529189,1493.632668,"SA-Surface-active","good","1'",2013,0.347328846086557
"2457","Statendam",2,12.56884991,1494.472491,"DF-Dive-fluke-up","good","calm",2013,-0.570223770872477
"2458","Diamond Princess",1,19.12324045,1495.774669,"DF-Dive-fluke-up","good","calm",2013,1.33508550794675
"2459","Island Princess",2,10.02229438,1496.731302,"DF-Dive-fluke-up","good","calm",2013,-1.31048724018009
"2460","Westerdam",1,12.80659665,1496.980105,"BL-Blowing","excellent","calm",2013,-0.501112681600854
"2461","Zaandam",1,15.68117067,1498.012597,"BL-Blowing","good","1'",2013,0.334503157817634
"2462","Diamond Princess",1,13.07911134,1498.589236,"DF-Dive-fluke-up","good","1'",2013,-0.421894825371074
"2463","Norwegian Pearl",3,16.3490068,1499.424277,"BL-Blowing","excellent","1'",2013,0.528637817242387
"2464","Statendam",1,17.00085549,1499.452006,"BL-Blowing","good","calm",2013,0.718125054822093
"2465","Norwegian Pearl",4,18.67459041,1500.577479,"BL-Blowing","good","calm",2013,1.20466650423651
"2466","Diamond Princess",4,14.23114325,1512.819905,"BL-Blowing","excellent","calm",2013,-0.0870082979016812
"2467","Zaandam",2,13.58265549,1518.407582,"DF-Dive-fluke-up","good","calm",2013,-0.275518539820939
"2468","Star Princess",1,20.92835892,1536.895622,"DF-Dive-fluke-up","good","calm",2013,1.85981911197441
"2469","Zuiderdam",2,17.1883957,1588.78318,"BL-Blowing","excellent","1'",2013,0.772641504533787
"2470","Volendam",1,19.03678308,1594.399097,"DF-Dive-fluke-up","excellent","calm",2013,1.30995303708192
"2471","Westerdam",1,16.19476328,1597.993671,"BL-Blowing","good","calm",2013,0.483800450890741
"2472","Star Princess",2,13.04210158,1668.637712,"BL-Blowing","poor","calm",2013,-0.432653268693079
"2473","Sapphire Princess",1,12.41373753,1682.540381,"BL-Blowing","good","1'",2013,-0.615313707926141
"2474","Island Princess",1,6.864790214,1684.581034,"BL-Blowing","good","1'",2013,-2.22834862617406
"2475","Statendam",1,12.73729271,1687.562057,"BL-Blowing","good","calm",2013,-0.521258786587257
"2476","Westerdam",2,13.64290116,1687.837141,"DF-Dive-fluke-up","excellent","calm",2013,-0.258005601988023
"2477","Amsterdam",2,16.19168633,1688.02523,"BL-Blowing","good","1'",2013,0.482906005961089
"2478","Westerdam",1,16.58659915,1691.09009,"BL-Blowing","good","calm",2013,0.597704026567086
"2479","Westerdam",1,17.46940851,1694.075809,"BL-Blowing","excellent","calm",2013,0.854329696760438
"2480","Grand Princess",1,14.23072623,1701.351387,"BL-Blowing","good","calm",2013,-0.087129522303951
"2481","Sapphire Princess",1,20.21158409,1769.004372,"BL-Blowing","excellent","calm",2013,1.65145836110235
"2482","Diamond Princess",1,12.70251221,1774.481221,"DF-Dive-fluke-up","good","1'",2013,-0.531369201730749
"2483","Diamond Princess",2,17.17947062,1782.915836,"BL-Blowing","good","1'",2013,0.770047054655582
"2484","Sapphire Princess",1,12.58010328,1782.915836,"BL-Blowing","excellent","1'",2013,-0.566952505581199
"2485","Zaandam",1,17.5668288,1784.034195,"BL-Blowing","excellent","1'",2013,0.882649001408137
"2486","Coral Princess",1,8.812439151,1784.925494,"BL-Blowing","excellent","calm",2013,-1.66218254728361
"2487","Statendam",1,16.9540532,1786.391942,"BL-Blowing","good","1'",2013,0.704520000795668
"2488","Island Princess",1,7.682085504,1787.094466,"BL-Blowing","good","1'",2013,-1.99076737585506
"2489","Sapphire Princess",1,12.35041588,1790.650126,"BL-Blowing","excellent","1'",2013,-0.633720808717414
"2490","Westerdam",1,16.27667137,1796.674808,"BL-Blowing","excellent","calm",2013,0.507610482187314
"2491","Sapphire Princess",1,18.07530987,1930.375175,"DF-Dive-fluke-up","good","calm",2013,1.03046041039612
"2492","Diamond Princess",1,8.671671968,1967.600633,"BL-Blowing","excellent","calm",2013,-1.70310244949058
"2493","Grand Princess",1,13.08208817,1967.797964,"DF-Dive-fluke-up","excellent","calm",2013,-0.421029484530327
"2494","Sapphire Princess",1,8.066191687,1967.810941,"BL-Blowing","excellent","calm",2013,-1.87911075880494
"2495","Sapphire Princess",2,16.14421198,1967.810941,"BL-Blowing","poor","calm",2013,0.469105589429775
"2496","Sapphire Princess",1,15.8247565,1968.289334,"BL-Blowing","good","calm",2013,0.376242418323456
"2497","Sapphire Princess",2,17.33682379,1969.012121,"BL-Blowing","poor-fog","calm",2013,0.815788371567196
"2498","Diamond Princess",1,9.085988931,1971.165917,"BL-Blowing","excellent","calm",2013,-1.58266379861091
"2499","Diamond Princess",1,19.72902835,1972.823933,"BL-Blowing","good","calm",2013,1.51118323966147
"2500","Sapphire Princess",2,12.55881583,1974.4803,"BL-Blowing","excellent","calm",2013,-0.573140598243647
"2501","Diamond Princess",4,12.60320643,1976.331878,"DF-Dive-fluke-up","good","1'",2013,-0.560236603347983
"2502","Sapphire Princess",1,17.80066424,1976.331878,"DF-Dive-fluke-up","poor","calm",2013,0.950623106831031
"2503","Grand Princess",1,12.1359621,1980.676512,"DF-Dive-fluke-up","excellent","calm",2013,-0.696060819496182
"2504","Grand Princess",1,17.21567752,1982.035901,"BL-Blowing","good","calm",2013,0.780572112951434
"2505","Zaandam",2,16.86669464,1983.642747,"BL-Blowing","good","calm",2013,0.679125561154559
"2506","Zaandam",1,18.11627502,1983.744757,"BL-Blowing","good","calm",2013,1.04236865417972
"2507","Island Princess",1,7.428919661,1983.827881,"BL-Blowing","good","1'",2013,-2.06436067591923
"2508","Zaandam",1,17.78911078,1984.342924,"BL-Blowing","excellent","1'",2013,0.947264607759893
"2509","Amsterdam",1,19.96777456,1984.342924,"BL-Blowing","good","1'",2013,1.58058486692488
"2510","Zaandam",1,12.23909087,1984.342924,"DF-Dive-fluke-up","excellent","1'",2013,-0.666082105045912
"2511","Island Princess",2,12.33343266,1984.582882,"DF-Dive-fluke-up","excellent","calm",2013,-0.638657695900555
"2512","Sapphire Princess",1,21.08859733,1984.977571,"DF-Dive-fluke-up","excellent","calm",2013,1.90639914524112
"2513","Statendam",2,11.87493262,1985.319776,"BL-Blowing","poor","calm",2013,-0.771940016387822
"2514","Statendam",1,16.28836452,1985.423982,"BL-Blowing","good","1'",2013,0.511009588032115
"2515","Statendam",1,17.26897295,1985.447717,"BL-Blowing","poor","calm",2013,0.796064671211116
"2516","Zuiderdam",2,19.2401477,1985.513768,"BL-Blowing","poor","calm",2013,1.36906951711235
"2517","Zuiderdam",1,19.39229202,1985.61416,"BL-Blowing","good","calm",2013,1.41329666269462
"2518","Statendam",1,16.11827589,1985.678867,"DF-Dive-fluke-up","excellent","1'",2013,0.461566174036121
"2519","Westerdam",1,15.09835376,1986.213286,"BL-Blowing","poor","calm",2013,0.165082910473668
"2520","Zaandam",1,15.36534008,1986.268109,"SA-Surface-active","good","1'",2013,0.242693713447547
"2521","Coral Princess",1,11.88358775,1986.526481,"BL-Blowing","excellent","calm",2013,-0.769424038830832
"2522","Norwegian Pearl",3,16.69646939,1986.731739,"DF-Dive-fluke-up","excellent","1'",2013,0.629642432809521
"2523","Zuiderdam",1,18.14970954,1987.029164,"BL-Blowing","good","calm",2013,1.0520878036262
"2524","Zuiderdam",1,20.15404754,1987.201718,"BL-Blowing","excellent","1'",2013,1.63473294293918
"2525","Diamond Princess",4,9.566127377,1987.544382,"DF-Dive-fluke-up","excellent","calm",2013,-1.44309136533908
"2526","Coral Princess",1,12.70661564,1988.002077,"BL-Blowing","excellent","calm",2013,-0.530176367216804
"2527","Westerdam",1,14.33882044,1988.579422,"BL-Blowing","good","1'",2013,-0.0557073938783182
"2528","Westerdam",3,11.59948603,1988.585145,"DF-Dive-fluke-up","good","1'",2013,-0.852010152664156
"2529","Statendam",1,17.29697575,1989.11845,"DF-Dive-fluke-up","good","calm",2013,0.804204862789161
"2530","Statendam",1,12.95386942,1989.11845,"BL-Blowing","excellent","calm",2013,-0.458301656916565
"2531","Westerdam",1,15.71688273,1989.401366,"BL-Blowing","good","calm",2013,0.344884370055217
"2532","Coral Princess",1,20.12839438,1990.073144,"BL-Blowing","good","calm",2013,1.62727577304966
"2533","Norwegian Pearl",1,18.88101414,1990.228709,"BL-Blowing","good","calm",2013,1.26467224325027
"2534","Island Princess",1,18.55729973,1991.487329,"DF-Dive-fluke-up","poor","1'",2013,1.1705710350149
"2535","Coral Princess",1,14.93594599,1992.631908,"BL-Blowing","excellent","calm",2013,0.117872261482749
"2536","Diamond Princess",1,19.34367898,1993.375346,"BL-Blowing","good","calm",2013,1.39916523802312
"2537","Statendam",2,16.86406803,1994.307595,"RE-Resting","good","calm",2013,0.678362026486568
"2538","Coral Princess",4,14.86137623,1994.423707,"DF-Dive-fluke-up","good","1'",2013,0.0961954244404255
"2539","Zuiderdam",1,18.82433837,1994.570706,"BL-Blowing","good","1'",2013,1.24819704699728
"2540","Volendam",1,12.93778168,1997.280891,"BL-Blowing","excellent","calm",2013,-0.462978235175087
"2541","Westerdam",1,12.67810989,1999.482266,"DF-Dive-fluke-up","excellent","1'",2013,-0.538462762365711
"2542","Westerdam",1,16.06163326,2087.846243,"BL-Blowing","good","calm",2013,0.445100611317955
"2543","Zuiderdam",1,17.21156282,2090.543731,"BL-Blowing","excellent","1'",2013,0.779376002337989
"2544","Island Princess",1,17.85247898,2188.019072,"DF-Dive-fluke-up","poor","calm",2013,0.965685240266492
"2545","Westerdam",2,15.62045919,2189.404256,"BL-Blowing","good","calm",2013,0.316854812716909
"2546","Zaandam",1,17.73796103,2192.576956,"BL-Blowing","excellent","calm",2013,0.932395781636468
"2547","Zaandam",2,13.60002895,2284.04696,"BL-Blowing","good","2'",2013,-0.270468212968857
"2548","Amsterdam",1,19.50876975,2285.424152,"BL-Blowing","good","calm",2013,1.44715581380721
"2549","Norwegian Pearl",1,18.55582789,2293.894644,"BL-Blowing","good","calm",2013,1.17014318281539
"2550","Volendam",1,18.82346447,2294.491654,"DF-Dive-fluke-up","good","calm",2013,1.24794301120729
"2551","Volendam",1,17.50277945,2297.960537,"DF-Dive-fluke-up","excellent","1'",2013,0.864030364005834
"2552","Sapphire Princess",1,12.43470506,2374.203178,"BL-Blowing","good","1'",2013,-0.609218613467073
"2553","Diamond Princess",1,16.55952892,2467.599314,"DF-Dive-fluke-up","good","1'",2013,0.589834925682114
"2554","Diamond Princess",1,18.62851896,2467.828743,"BL-Blowing","excellent","calm",2013,1.19127389959418
"2555","Sapphire Princess",1,14.66429618,2469.984549,"BL-Blowing","excellent","calm",2013,0.038905819000595
"2556","Grand Princess",2,10.17423008,2472.993397,"BL-Blowing","excellent","calm",2013,-1.26632073877508
"2557","Grand Princess",1,18.85705378,2482.982324,"BL-Blowing","excellent","calm",2013,1.25770715687752
"2558","Island Princess",2,18.9279852,2484.826218,"BL-Blowing","good","calm",2013,1.27832635737542
"2559","Island Princess",1,10.06526838,2484.946354,"DF-Dive-fluke-up","good","calm",2013,-1.29799503965461
"2560","Diamond Princess",1,9.874938149,2485.354709,"DF-Dive-fluke-up","good","calm",2013,-1.35332252631428
"2561","Statendam",2,17.11586408,2485.458172,"BL-Blowing","poor","calm",2013,0.751557138603741
"2562","Westerdam",2,12.45733904,2485.835179,"DF-Dive-fluke-up","excellent","calm",2013,-0.602639095226982
"2563","Statendam",1,17.02209338,2486.029002,"DF-Dive-fluke-up","excellent","calm",2013,0.724298740786119
"2564","Zaandam",2,16.69436915,2487.105925,"SA-Surface-active","good","1'",2013,0.629031909720406
"2565","Statendam",1,17.08875725,2487.673814,"BL-Blowing","good","calm",2013,0.743677398389424
"2566","Westerdam",1,14.01692801,2487.852439,"BL-Blowing","good","1'",2013,-0.149278966996796
"2567","Amsterdam",1,19.65977126,2488.034621,"SA-Surface-active","good","2'",2013,1.49105075359801
"2568","Island Princess",1,8.59215929,2489.002464,"BL-Blowing","good","1'",2013,-1.72621615354173
"2569","Statendam",1,15.11546711,2490.158947,"BL-Blowing","excellent","calm",2013,0.170057625414392
"2570","Island Princess",1,18.98351284,2494.216837,"BL-Blowing","good","calm",2013,1.29446780135519
"2571","Westerdam",1,15.34105684,2588.587805,"DF-Dive-fluke-up","good","calm",2013,0.23563476842292
"2572","Diamond Princess",1,18.02854042,2669.166578,"DF-Dive-fluke-up","good","calm",2013,1.0168649026969
"2573","Grand Princess",2,7.219367465,2780.333917,"BL-Blowing","good","1'",2013,-2.12527583515473
"2574","Coral Princess",1,10.94384274,2784.832043,"DF-Dive-fluke-up","good","calm",2013,-1.04260045032936
"2575","Zuiderdam",2,18.39893141,2785.61678,"BL-Blowing","excellent","calm",2013,1.12453462206001
"2576","Zaandam",1,18.87455021,2886.279375,"BL-Blowing","excellent","2'",2013,1.26279323013204
"2577","Diamond Princess",1,19.31823117,2967.611682,"DF-Dive-fluke-up","good","calm",2013,1.39176776174783
"2578","Diamond Princess",3,13.32354363,2967.840613,"SA-Surface-active","good","1'",2013,-0.350840299807202
"2579","Sapphire Princess",1,11.06843999,2967.840613,"BL-Blowing","good","1'",2013,-1.00638101923327
"2580","Star Princess",1,20.63696138,2972.541576,"DF-Dive-fluke-up","good","calm",2013,1.77511216120624
"2581","Diamond Princess",1,18.21445048,2978.013331,"BL-Blowing","good","1'",2013,1.0709074807493
"2582","Grand Princess",1,7.498209219,2980.329719,"DF-Dive-fluke-up","good","1'",2013,-2.04421875166602
"2583","Carnival Miracle",1,19.18365446,2981.976702,"DF-Dive-fluke-up","excellent","calm",2013,1.35264738088081
"2584","Amsterdam",1,11.77713858,2983.649891,"BL-Blowing","good","1'",2013,-0.800367967192416
"2585","Island Princess",1,6.316014325,2983.850514,"BL-Blowing","good","1'",2013,-2.38787341904733
"2586","Amsterdam",1,16.18919705,2984.000399,"BL-Blowing","good","1'",2013,0.482182392033504
"2587","Zaandam",1,18.47166113,2984.057685,"SA-Surface-active","poor","calm",2013,1.14567657408687
"2588","Zaandam",2,10.6965173,2984.057685,"DF-Dive-fluke-up","good","calm",2013,-1.11449599162251
"2589","Amsterdam",1,13.9513662,2984.439322,"BL-Blowing","excellent","1'",2013,-0.16833726451002
"2590","Westerdam",1,11.27719347,2984.546482,"BL-Blowing","good","1'",2013,-0.945698040396034
"2591","Island Princess",2,6.969888983,2984.948736,"DF-Dive-fluke-up","excellent","calm",2013,-2.19779724865908
"2592","Island Princess",3,12.48110882,2985.135026,"DF-Dive-fluke-up","excellent","calm",2013,-0.595729408946755
"2593","Island Princess",1,11.39219535,2985.176965,"BL-Blowing","excellent","calm",2013,-0.9122679071581
"2594","Zaandam",1,12.83362188,2985.432741,"BL-Blowing","good","calm",2013,-0.493256661858517
"2595","Statendam",1,14.33485638,2985.465143,"BL-Blowing","good","calm",2013,-0.0568597146400584
"2596","Westerdam",3,15.00272835,2985.842374,"DF-Dive-fluke-up","excellent","calm",2013,0.137285363188075
"2597","Island Princess",1,17.54772148,2985.969815,"BL-Blowing","excellent","calm",2013,0.877094655223363
"2598","Statendam",1,17.40458889,2985.980892,"DF-Dive-fluke-up","good","calm",2013,0.835487147986172
"2599","Zaandam",1,12.03010261,2986.138105,"DF-Dive-fluke-up","good","calm",2013,-0.726833332564662
"2600","Statendam",1,12.28979584,2986.481597,"BL-Blowing","excellent","calm",2013,-0.651342572936302
"2601","Coral Princess",2,20.11651762,2987.243106,"BL-Blowing","excellent","calm",2013,1.62382329323599
"2602","Zaandam",1,8.004230657,2988.037959,"BL-Blowing","excellent","calm",2013,-1.89712233816746
"2603","Volendam",1,13.84808523,2990.994281,"BL-Blowing","excellent","calm",2013,-0.198360222291607
"2604","Amsterdam",3,16.2177894,2991.112784,"BL-Blowing","excellent","calm",2013,0.490493961114685
"2605","Statendam",1,16.93440956,2992.049159,"DF-Dive-fluke-up","good","1'",2013,0.698809750646035
"2606","Statendam",1,13.20341719,2992.049159,"BL-Blowing","excellent","calm",2013,-0.38576010194086
"2607","Zuiderdam",1,16.32304909,2997.743913,"BL-Blowing","excellent","calm",2013,0.521092117086428
"2608","Zuiderdam",2,17.46208168,3135.764126,"BL-Blowing","excellent","calm",2013,0.852199845464862
"2609","Grand Princess",5,14.01367503,3171.563332,"DF-Dive-fluke-up","excellent","calm",2013,-0.15022458244952
"2610","Grand Princess",3,7.260232272,3178.174746,"BL-Blowing","good","1'",2013,-2.11339676028437
"2611","Statendam",1,16.70687139,3185.467321,"BL-Blowing","good","1'",2013,0.632666211602885
"2612","Zuiderdam",1,16.05582295,3187.046497,"BL-Blowing","excellent","calm",2013,0.443411600343059
"2613","Zaandam",1,12.76542865,3283.766518,"BL-Blowing","excellent","calm",2013,-0.513079892268534
"2614","Grand Princess",1,7.182267507,3367.828764,"BL-Blowing","good","1'",2013,-2.13606049831903
"2615","Zuiderdam",3,17.46956633,3396.514213,"BL-Blowing","excellent","1'",2013,0.854375573781123
"2616","Sapphire Princess",2,12.72538852,3469.178076,"DF-Dive-fluke-up","excellent","1'",2013,-0.524719240084102
"2617","Grand Princess",1,9.936613474,3469.369355,"BL-Blowing","excellent","calm",2013,-1.33539399912635
"2618","Zaandam",1,12.95596554,3483.666777,"DF-Dive-fluke-up","good","1'",2013,-0.457692331478731
"2619","Zaandam",1,12.99859436,3483.802954,"BL-Blowing","good","2'",2013,-0.445300472038034
"2620","Zaandam",3,11.11798683,3484.005478,"BL-Blowing","good","calm",2013,-0.991978146317466
"2621","Coral Princess",1,17.92464928,3485.617818,"DF-Dive-fluke-up","good","calm",2013,0.986664573341931
"2622","Zuiderdam",1,15.77374999,3485.668431,"BL-Blowing","good","calm",2013,0.361415230930502
"2623","Coral Princess",2,12.55263127,3485.958515,"BL-Blowing","good","calm",2013,-0.574938400721468
"2624","Statendam",1,17.16342161,3486.040021,"BL-Blowing","good","calm",2013,0.765381734900489
"2625","Westerdam",1,14.19675601,3487.736257,"BL-Blowing","good","calm",2013,-0.0970043954862151
"2626","Zuiderdam",1,16.79342664,3488.595001,"BL-Blowing","excellent","calm",2013,0.657827135406415
"2627","Volendam",1,19.04139941,3491.930986,"SA-Surface-active","excellent","calm",2013,1.31129496755271
"2628","Zaandam",1,18.04759451,3784.065105,"BL-Blowing","good","calm",2013,1.0224037753434
"2629","Star Princess",1,14.50856028,3967.242005,"BL-Blowing","good","calm",2013,-0.00636537036543621
"2630","Diamond Princess",1,10.527213,3967.627143,"BL-Blowing","excellent","calm",2013,-1.1637114071162
"2631","Sapphire Princess",1,12.82763409,3967.627143,"BL-Blowing","good","calm",2013,-0.49499726485997
"2632","Diamond Princess",2,7.48101424,3967.646854,"BL-Blowing","excellent","calm",2013,-2.04921719550879
"2633","Sapphire Princess",1,16.97731018,3967.646854,"BL-Blowing","poor","calm",2013,0.711280620188255
"2634","Diamond Princess",1,19.02694021,3967.855455,"DF-Dive-fluke-up","good","calm",2013,1.30709179293927
"2635","Diamond Princess",1,19.0438324,3967.914432,"DF-Dive-fluke-up","excellent","calm",2013,1.31200221842432
"2636","Diamond Princess",4,13.42467038,3969.047104,"DF-Dive-fluke-up","good","1'",2013,-0.321443556672053
"2637","Grand Princess",1,19.76635339,3969.064431,"BL-Blowing","excellent","calm",2013,1.52203333237571
"2638","Grand Princess",1,15.82373916,3969.238035,"BL-Blowing","good","calm",2013,0.375946685664579
"2639","Star Princess",1,20.03949847,3969.628455,"DF-Dive-fluke-up","good","calm",2013,1.60143443797229
"2640","Carnival Miracle",2,18.54781856,3981.788676,"BL-Blowing","excellent","1'",2013,1.16781493418984
"2641","Zaandam",1,10.89781472,3983.659252,"DF-Dive-fluke-up","good","calm",2013,-1.05598043021558
"2642","Zaandam",1,7.894431071,3983.659252,"BL-Blowing","excellent","calm",2013,-1.92904020585319
"2643","Amsterdam",1,16.01695115,3983.670782,"DF-Dive-fluke-up","good","1'",2013,0.432111876780293
"2644","Island Princess",1,12.86469306,3983.765705,"DF-Dive-fluke-up","excellent","calm",2013,-0.484224516581763
"2645","Amsterdam",2,12.97495622,3983.772377,"BL-Blowing","good","1'",2013,-0.45217189161567
"2646","Island Princess",2,11.13934557,3983.90571,"BL-Blowing","good","calm",2013,-0.985769330218161
"2647","Island Princess",1,8.227991278,3984.202604,"BL-Blowing","good","1'",2013,-1.83207690261951
"2648","Zaandam",1,17.94803035,3984.368156,"SA-Surface-active","good","2'",2013,0.993461264712068
"2649","Zaandam",2,13.43871855,3984.846221,"BL-Blowing","good","calm",2013,-0.317359865215451
"2650","Amsterdam",1,18.67075334,3984.947351,"BL-Blowing","excellent","calm",2013,1.20355109845929
"2651","Statendam",2,14.64388037,3985.346384,"BL-Blowing","excellent","calm",2013,0.0329711051640879
"2652","Statendam",1,12.3332604,3985.354287,"BL-Blowing","good","calm",2013,-0.638707770514566
"2653","Statendam",1,16.93472574,3985.450208,"BL-Blowing","good","calm",2013,0.698901661661118
"2654","Statendam",2,17.82715654,3985.473857,"BL-Blowing","good","1'",2013,0.958324208054588
"2655","Westerdam",1,13.03616971,3985.541861,"BL-Blowing","good","1'",2013,-0.434377616194616
"2656","Westerdam",1,13.50524189,3985.552049,"BL-Blowing","good","calm",2013,-0.298022058567139
"2657","Statendam",1,17.31918182,3985.704173,"BL-Blowing","good","calm",2013,0.810659990990464
"2658","Westerdam",1,11.36354241,3985.715203,"BL-Blowing","good","1'",2013,-0.92059708927111
"2659","Statendam",2,13.41397546,3986.043465,"RE-Resting","good","calm",2013,-0.324552484983217
"2660","Statendam",1,16.76990276,3986.043465,"BL-Blowing","good","calm",2013,0.650988930303393
"2661","Island Princess",1,19.09133748,3986.560782,"BL-Blowing","good","calm",2013,1.32581156792259
"2662","Westerdam",6,14.18202109,3986.591393,"DF-Dive-fluke-up","excellent","calm",2013,-0.101287719714048
"2663","Statendam",1,17.01493992,3987.685034,"BL-Blowing","good","calm",2013,0.722219286772739
"2664","Westerdam",1,15.17447037,3987.864648,"SA-Surface-active","poor","calm",2013,0.187209404526807
"2665","Coral Princess",5,18.32643887,3988.021355,"DF-Dive-fluke-up","excellent","1'",2013,1.10346161637562
"2666","Norwegian Pearl",2,18.83796291,3988.259517,"BL-Blowing","good","calm",2013,1.25215759257711
"2667","Norwegian Pearl",1,18.70452023,3990.249828,"BL-Blowing","good","calm",2013,1.21336686522528
"2668","Zuiderdam",1,17.06188767,3990.317425,"BL-Blowing","excellent","calm",2013,0.735866624866006
"2669","Zuiderdam",1,17.22526844,3990.936546,"BL-Blowing","excellent","1'",2013,0.783360117229924
"2670","Volendam",1,10.45053358,3991.1581,"DF-Dive-fluke-up","excellent","calm",2013,-1.18600150556683
"2671","Coral Princess",2,15.97597689,3998.347665,"BL-Blowing","excellent","calm",2013,0.420200984792043
"2672","Star Princess",1,8.183963164,4168.835153,"BL-Blowing","excellent","calm",2013,-1.84487552571363
"2673","Diamond Princess",1,17.9313078,4172.831466,"BL-Blowing","good","1'",2013,0.988600152227837
"2674","Grand Princess",2,19.18657751,4466.872176,"DF-Dive-fluke-up","good","calm",2013,1.35349708830265
"2675","Diamond Princess",1,9.205593051,4467.65199,"BL-Blowing","good","calm",2013,-1.54789583075329
"2676","Diamond Princess",2,8.977788203,4467.860403,"DF-Dive-fluke-up","excellent","calm",2013,-1.61411689097324
"2677","Grand Princess",2,13.66185869,4468.068382,"BL-Blowing","good","calm",2013,-0.252494798566703
"2678","Sapphire Princess",1,14.23515019,4468.432231,"BL-Blowing","excellent","1'",2013,-0.085843512264469
"2679","Westerdam",1,17.89307068,4484.679155,"BL-Blowing","excellent","calm",2013,0.977484925100812
"2680","Island Princess",3,9.215314899,4485.532181,"DF-Dive-fluke-up","excellent","calm",2013,-1.54506976674495
"2681","Statendam",1,4.106926437,4485.66779,"DF-Dive-fluke-up","good","calm",2013,-3.03003772479734
"2682","Zuiderdam",1,18.3535266,4485.675446,"DF-Dive-fluke-up","excellent","calm",2013,1.11133580437162
"2683","Norwegian Pearl",2,9.105183575,4488.842527,"DF-Dive-fluke-up","good","calm",2013,-1.57708406803281
"2718","Volendam",1,10.69294187,42.43971251,"BL-Blowing","excellent","calm",2013,-1.11553534072953
"2719","Zuiderdam",1,19.70805858,89.78275345,"BL-Blowing","excellent","calm",2013,1.50508749405219
"2720","Volendam",1,7.899215701,90.83120314,"BL-Blowing","excellent","calm",2013,-1.92764935190894
"2721","Volendam",1,8.219150836,92.41659109,"BL-Blowing","poor-fog","calm",2013,-1.83464674890326
"2722","Zuiderdam",1,12.27787583,135.2042265,"BL-Blowing","excellent","1'",2013,-0.654807625181514
"2723","Zuiderdam",1,12.97407678,141.7312126,"DF-Dive-fluke-up","excellent","1'",2013,-0.452427537839668
"2724","Volendam",1,11.48506578,150.3113204,"RE-Resting","excellent","1'",2013,-0.885271210680058
"2725","Volendam",1,10.83697484,153.3912435,"DF-Dive-fluke-up","excellent","calm",2013,-1.07366610017663
"2726","Zuiderdam",1,5.724750803,172.8962966,"BL-Blowing","poor","calm",2013,-2.55974902942161
"2727","Zuiderdam",1,10.11418742,198.951292,"RE-Resting","excellent","calm",2013,-1.28377466321319
