"","OBJECTID","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","Event_Date","CPA","ObType","ObOrder","Year_","Ship","Observer","ObLocation","Approx","Species","Count_","IS_WW","WW_Speed","LAT","LONG_","Y_PROJ","X_PROJ","NDateS","NDateD","WptID","DateD","TimeD","DateTim","DateTxt","TimeTxt","TrkID","Vessel_Azi","X_GPS_UTM","Y_GPS_UTM","Vessel_Kts","X_BB_UTM","Y_BB_UTM","X_MM_UTM","Y_MM_UTM","BB_MM_Azi","distance","BB_MM_Bear","Month_","season","Direction","Orientation","Behavior","Clouds","Rain","Wind","SeaState","Visibility"
"44",557,"2008-08-17-K","2008-08-17-K-060","2008-08-17-K-060","8/17/2008","Y","Single",1,2008,"Ryndam","Karin","Starboard","n","humpback whale",1,"n",0,58.10645141,-135.0944257,58.10645141,-135.0944257,"8/17/2008","8/17/2008",1303,"8/17/2008","19:15:37","8/17/2008",20080817,"19:15:37",108418,116.3586903,494435.1487,6440565.717,19.32338296,494448.1331,6440561.515,493948.1251,6440113.147,48.11670438,671.5968352,111.7580141,8,1,"G-Against","0-Parallel","DF-Dive-fluke-up","100","moderate","light","2'","good"
"45",507,"2008-08-11-K","2008-08-11-K-015","2008-08-11-K-015","8/11/2008","N","MultiOb",2,2008,"Amsterdam","Karin","Port","y","humpback whale",1,"y",13,58.35467669,-135.9504911,58.35467669,-135.9504911,"8/11/2008","8/11/2008",1187,"8/11/2008","6:27:05","8/11/2008",20080811,"06:27:05",97428,337.2957285,444374.9767,6468591.318,9.961146795,444370.9549,6468606.112,443964.6103,6469158.217,143.6472395,685.518569,-13.64848898,8,1,"G/A-Ag/Aw","4-45-degrees","BL-Blowing","100","none","light","calm","excellent"
"46",1448,"2008-07-28-K","2008-07-28-K-056","2008-07-28-K-056","7/28/2008","N","MultiOb",2,2008,"Amsterdam","Karin","Starboard","y","humpback whale",1,"y",13,58.36516974,-136.0095173,58.36516974,-136.0095173,"7/28/2008","7/28/2008",936,"7/28/2008","16:32:04","7/28/2008",20080728,"16:32:04",78566,213.4283209,440938.3078,6469809.829,9.408644889,440931.6034,6469796.041,440337.8003,6469450.432,59.79947047,687.0572651,26.37114959,7,1,"T-Toward","9-Perpendicular","BL-Blowing","100","light","none","2'","excellent"
"47",260,"2008-07-21-K","2008-07-21-K-014","2008-07-21-K-014","7/21/2008","N","MultiOb",2,2008,"Amsterdam","Karin","Port","y","humpback whale",1,"n",0,58.30306043,-135.7804502,58.30306043,-135.7804502,"7/21/2008","7/21/2008",815,"7/21/2008","5:51:38","7/21/2008",20080721,"05:51:38",68350,290.3501617,454259.2476,6462716.689,11.97538193,454245.6918,6462723.85,453678.3724,6462326.357,54.98294847,692.7135054,-55.3672132,7,1,"W-With","0-Parallel","BL-Blowing","100","none","none","calm","excellent"
"48",1081,"2008-07-13-K","2008-07-13-K-021","2008-07-13-K-021","7/13/2008","N","MultiOb",2,2008,"Ryndam","Karin","Starboard","n","humpback whale",1,"n",0,58.318331,-135.9309333,58.318331,-135.9309333,"7/13/2008","7/13/2008",577,"7/13/2008","5:39:18","7/13/2008",20080713,"05:39:18",50754,294.5702218,445463.5377,6464528.866,11.58334462,445450.4285,6464532.66,445957.5403,6464033.136,314.5681535,711.8196202,-160.0020683,7,1,"A-Away","9-Perpendicular","BL-Blowing","100","light","light","calm","excellent"
"49",1374,"2008-07-13-K","2008-07-13-K-011","2008-07-13-K-011","7/13/2008","Y","Single",1,2008,"Ryndam","Karin","Starboard","n","humpback whale",1,"n",0,58.29867636,-135.7482418,58.29867636,-135.7482418,"7/13/2008","7/13/2008",567,"7/13/2008","5:11:17","7/13/2008",20080713,"05:11:17",50418,288.9656191,456141.4541,6462207.166,13.33375268,456128.037,6462209.662,456844.7235,6462267.457,265.3895038,719.0130931,156.4238848,7,1,"T-Toward","9-Perpendicular","DF-Dive-fluke-up","100","none","light","calm","excellent"
"50",593,"2008-07-21-K","2008-07-21-K-010","2008-07-21-K-010","7/21/2008","N","MultiOb",2,2008,"Amsterdam","Karin","Port","n","humpback whale",2,"n",0,58.30027085,-135.7658335,58.30027085,-135.7658335,"7/21/2008","7/21/2008",811,"7/21/2008","5:49:10","7/21/2008",20080721,"05:49:10",68320,290.8932218,455112.3555,6462396.278,11.87856374,455098.8682,6462403.568,454754.487,6461753.316,27.90622654,735.8166164,-82.9869953,7,1,"G-Against","0-Parallel","BL-Blowing","100","none","none","calm","excellent"
"51",249,"2008-06-15-K","2008-06-15-K-013","2008-06-15-K-013","6/15/2008","Y","Single",1,2008,"Ryndam","Karin","Starboard","n","humpback whale",1,"n",0,58.30222526,-135.7622767,58.30222526,-135.7622767,"6/15/2008","6/15/2008",84,"6/15/2008","5:18:56","6/15/2008",20080615,"05:18:56",9204,287.5109597,455323.2854,6462611.505,13.92867421,455309.8092,6462613.66,455676.011,6461972.544,330.2652399,738.3314837,-137.2457198,6,1,"G/T-Ag/to","4-45-degrees","DF-Dive-fluke-up","100","light","light","calm","excellent"
"52",99,"2008-06-15-K","2008-06-15-K-006","2008-06-15-K-006","6/15/2008","Y","Single",1,2008,"Ryndam","Karin","Starboard","n","humpback whale",1,"n",0,58.26303634,-135.617776,58.26303634,-135.617776,"6/15/2008","6/15/2008",77,"6/15/2008","4:55:56","6/15/2008",20080615,"04:55:56",8928,298.5024808,463752.2246,6458161.616,13.01703785,463739.4065,6458166.301,464204.864,6457580.176,321.5459933,748.4608728,-156.9564875,6,1,"W/A-Wi/Aw","4-45-degrees","DF-Dive-fluke-up","100","light","light","1'","excellent"
"53",1082,"2008-07-07-K","2008-07-07-K-015","2008-07-07-K-015","7/7/2008","Y","Single",1,2008,"Amsterdam","Karin","Port","n","humpback whale",1,"n",0,58.31867885,-135.882371,58.31867885,-135.882371,"7/7/2008","7/7/2008",472,"7/7/2008","6:19:50","7/7/2008",20080707,"06:19:50",44316,281.6644671,448308.8471,6464529.282,12.53641396,448294.3654,6464534.314,448124.9541,6463797.173,12.94308904,756.3574271,-88.72137809,7,1,"G-Against","0-Parallel","BL-Blowing","90","none","moderate","calm","excellent"
"54",1182,"2008-07-28-K","2008-07-28-K-057","2008-07-28-K-057","7/28/2008","N","MultiOb",3,2008,"Amsterdam","Karin","Starboard","y","humpback whale",1,"y",13,58.36276297,-136.0127686,58.36276297,-136.0127686,"7/28/2008","7/28/2008",937,"7/28/2008","16:33:12","7/28/2008",20080728,"16:33:12",78579,219.6038659,440744.0645,6469544.737,9.254395248,440735.9158,6469531.751,440158.1332,6469000.256,47.38944232,785.0602028,7.785576418,7,1,"T-Toward","9-Perpendicular","BL-Blowing","100","light","none","2'","excellent"
"55",439,"2008-06-11-K","2008-06-11-K-003","2008-06-11-K-003","6/11/2008","N","MultiOb",2,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,58.27817137,-135.6407751,58.27817137,-135.6407751,"6/11/2008","6/11/2008",3,"6/11/2008","4:26:09","6/11/2008",20080611,"04:26:09",218,291.1897219,462418.8148,6459859.276,11.18329477,462405.5046,6459862.291,461667.6645,6460134.158,110.2269952,786.3331009,-0.962726615,6,1,"W-With","0-Parallel","BL-Blowing","100","none","light","1'","excellent"
"56",1177,"2008-06-15-K","2008-06-15-K-068","2008-06-15-K-068","6/15/2008","Y","Single",1,2008,"Ryndam","Karin","Starboard","y","humpback whale",1,"n",0,58.36191656,-135.9640422,58.36191656,-135.9640422,"6/15/2008","6/15/2008",139,"6/15/2008","16:22:17","6/15/2008",20080615,"16:22:17",13120,181.9585905,443593.519,6469408.63,15.13868499,443595.0564,6469395.07,443839.3633,6468647.481,341.9029503,786.494808,-20.05564015,6,1,"A-Away","9-Perpendicular","DF-Dive-fluke-up","100","none","moderate","1'","excellent"
"57",387,"2008-08-11-K","2008-08-11-K-011","2008-08-11-K-011","8/11/2008","Y","Single",1,2008,"Amsterdam","Karin","Port","y","humpback whale",1,"n",0,58.30705726,-135.8086003,58.30705726,-135.8086003,"8/11/2008","8/11/2008",1183,"8/11/2008","5:52:10","8/11/2008",20080811,"05:52:10",97009,281.0998351,452614.8179,6463181.137,10.77455706,452600.2873,6463186.025,452112.5358,6463803.622,141.699804,786.9730576,40.59996895,8,1,"W/T-Wit/To","4-45-degrees","DN-Dive-no-fluke","100","none","light","1'","excellent"
"58",93,"2008-07-16-K","2008-07-16-K-007","2008-07-16-K-007","7/16/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,58.25478067,-135.5536364,58.25478067,-135.5536364,"7/16/2008","7/16/2008",685,"7/16/2008","5:35:10","7/16/2008",20080716,"05:35:10",59535,291.5104643,467507.9816,6457209.749,12.55731654,467494.6885,6457212.839,466984.2762,6457814.331,139.68286,788.8689601,28.17239565,7,1,"W-With","0-Parallel","BL-Blowing","100","none","light","2'","excellent"
"59",1299,"2008-08-06-K","2008-08-06-K-008","2008-08-06-K-008","8/6/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,58.31226359,-135.8466353,58.31226359,-135.8466353,"8/6/2008","8/6/2008",1071,"8/6/2008","6:11:57","8/6/2008",20080806,"06:11:57",88877,278.4116308,450393.2656,6463788.169,14.0538021,450379.6183,6463788.165,449797.9155,6463253.992,47.43896601,789.7590094,-50.97266477,8,1,"W-With","0-Parallel","BL-Blowing","100","none","light","calm","good"
"60",280,"2008-07-28-K","2008-07-28-K-020","2008-07-28-K-020","7/28/2008","Y","Single",1,2008,"Amsterdam","Karin","Starboard","y","humpback whale",1,"y",13,58.38254015,-135.9527218,58.38254015,-135.9527218,"7/28/2008","7/28/2008",900,"7/28/2008","6:44:06","7/28/2008",20080728,"06:44:06",75025,0.004673754,444288.3607,6471695.277,13.16031591,444286.3619,6471710.477,444910.8458,6472197.559,232.0466487,791.9778381,52.04197491,7,1,"U-Unsure","U - Unsure","BL-Blowing","100","moderate","light","1'","excellent"
"61",247,"2008-06-15-K","2008-06-15-K-075","2008-06-15-K-075","6/15/2008","Y","Single",1,2008,"Ryndam","Karin","Starboard","y","humpback whale",1,"n",0,58.30207539,-135.7784738,58.30207539,-135.7784738,"6/15/2008","6/15/2008",146,"6/15/2008","16:51:52","6/15/2008",20080615,"16:51:52",13475,120.3821065,454373.8132,6462605.68,16.35628232,454386.4708,6462600.578,455021.7386,6463074.7,233.2647522,792.6897616,-67.11735429,6,1,"G-Against","0-Parallel","BL-Blowing","100","none","moderate","1'","excellent"
"62",708,"2008-07-28-K","2008-07-28-K-013","2008-07-28-K-013","7/28/2008","Y","Single",1,2008,"Amsterdam","Karin","Starboard","y","humpback whale",2,"n",0,58.30746805,-135.8419552,58.30746805,-135.8419552,"7/28/2008","7/28/2008",893,"7/28/2008","6:07:25","7/28/2008",20080728,"06:07:25",74585,277.8550681,450660.8017,6463250.828,10.52618632,450645.471,6463250.924,450520.533,6462463.364,9.014244876,797.4086634,-88.84082318,7,1,"G-Against","0-Parallel","BL-Blowing","100","moderate","strong","2'","excellent"
"63",220,"2008-08-03-K","2008-08-03-K-091","2008-08-03-K-091","8/3/2008","Y","Single",1,2008,"Ryndam","Karin","Port","y","humpback whale",1,"n",0,58.3139885,-135.8808082,58.3139885,-135.8808082,"8/3/2008","8/3/2008",1037,"8/3/2008","16:58:11","8/3/2008",20080803,"16:58:11",84837,109.3325673,448393.5642,6464005.893,15.99493394,448405.6409,6463999.537,448794.706,6464697.899,209.1226474,799.4257454,-80.20991991,8,1,"G/A-Ag/Aw","4-45-degrees","DN-Dive-no-fluke","70","none","light","calm","excellent"
"64",1675,"2008-07-16-K","2008-07-16-K-086","2008-07-16-K-086","7/16/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","n","humpback whale",1,"y",13,58.44646758,-136.0134767,58.44646758,-136.0134767,"7/16/2008","7/16/2008",764,"7/16/2008","16:04:06","7/16/2008",20080716,"16:04:06",63595,139.9026233,440843.0564,6478864.392,9.532651006,440853.2815,6478855.354,440274.3535,6478297.671,46.07084425,803.8453677,86.16822098,7,1,"G-Against","0-Parallel","DN-Dive-no-fluke","100","none","light","2'","excellent"
"65",52,"2008-07-16-K","2008-07-16-K-115","2008-07-16-K-115","7/16/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","n","humpback whale",2,"n",0,57.50995846,-134.769667,57.50995846,-134.769667,"7/16/2008","7/16/2008",793,"7/16/2008","20:24:37","7/16/2008",20080716,"20:24:37",66721,172.0598903,513800.2797,6374177.836,18.97641444,513804.1254,6374164.741,514233.4044,6373424.609,329.8861463,855.6148704,-22.17374399,7,1,"W-With","0-Parallel","BL-Blowing","100","none","light","2'","excellent"
"66",1064,"2008-08-03-K","2008-08-03-K-097","2008-08-03-K-097","8/3/2008","N","MultiOb",2,2008,"Ryndam","Karin","Port","n","humpback whale",1,"n",0,58.18700586,-135.3960023,58.18700586,-135.3960023,"8/3/2008","8/3/2008",1043,"8/3/2008","17:55:45","8/3/2008",20080803,"17:55:45",85527,123.3384064,476714.8556,6449598.789,18.46005938,476725.0349,6449589.698,477392.2494,6449048.286,309.0576813,859.2455613,5.719274844,8,1,"W/A-Wi/Aw","4-45-degrees","BL-Blowing","70","none","light","calm","excellent"
"67",3172,"2008-08-03-K","2008-08-03-K-035","2008-08-03-K-035","8/3/2008","N","MultiOb",2,2008,"Ryndam","Karin","Port","n","humpback whale",2,"n",0,58.59135842,-136.0656914,58.59135842,-136.0656914,"8/3/2008","8/3/2008",981,"8/3/2008","7:25:07","8/3/2008",20080803,"07:25:07",81624,0.24932299,438051.3315,6495042.717,17.373647,438053.3902,6495056.208,437517.0294,6495754.34,142.4656656,880.3816135,-37.78365738,8,1,"W-With","0-Parallel","BL-Blowing","100","none","light","calm","excellent"
"68",505,"2008-08-25-K","2008-08-25-K-006","2008-08-25-K-006","8/25/2008","Y","Single",1,2008,"Amsterdam","Karin","Starboard","y","humpback whale",1,"n",0,58.35420353,-135.9458193,58.35420353,-135.9458193,"8/25/2008","8/25/2008",1398,"8/25/2008","6:30:49","8/25/2008",20080825,"06:30:49",117823,346.1492448,444647.6313,6468534.788,11.85384196,444642.0507,6468549.068,444401.1023,6469400.235,164.1942517,884.6143923,-1.954993062,8,1,"G-Against","0-Parallel","DF-Dive-fluke-up","100","light","light","1'","excellent"
"69",3898,"2008-07-07-K","2008-07-07-K-063","2008-07-07-K-063","7/7/2008","N","MultiOb",2,2008,"Amsterdam","Karin","Port","y","humpback whale",1,"n",0,58.69317122,-136.2093901,58.69317122,-136.2093901,"7/7/2008","7/7/2008",520,"7/7/2008","8:11:46","7/7/2008",20080707,"08:11:46",45659,320.912815,429902.9939,6506519.393,19.1249941,429894.9626,6506532.452,429157.8431,6507023.898,123.69184,885.925689,-17.22097499,7,1,"T-Toward","9-Perpendicular","BL-Blowing","100","none","moderate","1'","excellent"
"70",1368,"2008-06-18-K","2008-06-18-K-005","2008-06-18-K-005","6/18/2008","N","MultiOb",2,2008,"Statendam","Karin","Port","y","humpback whale",1,"n",0,58.29773348,-135.7365604,58.29773348,-135.7365604,"6/18/2008","6/18/2008",164,"6/18/2008","4:58:33","6/18/2008",20080618,"04:58:33",18024,293.3043564,456824.9973,6462094.642,13.37497421,456813.3899,6462101.82,456088.7594,6462612.079,125.1518438,886.2581699,11.84748736,6,1,"T-Toward","0-Parallel","BL-Blowing","100","none","light","1'","excellent"
"71",2757,"2008-07-02-K","2008-07-02-K-053","2008-07-02-K-053","7/2/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,58.56102331,-136.0621202,58.56102331,-136.0621202,"7/2/2008","7/2/2008",374,"7/2/2008","7:42:33","7/2/2008",20080702,"07:42:33",36311,357.92294,438205.4781,6491662.083,16.84823483,438202.9901,6491675.501,437628.2494,6492352.441,139.6677889,888.0166102,-38.25515113,7,1,"G/A-Ag/Aw","4-45-degrees","BL-Blowing","20","none","light","2'","excellent"
"72",3174,"2008-08-20-K","2008-08-20-K-047","2008-08-20-K-047","8/20/2008","Y","Single",1,2008,"Statendam","Karin","Port","y","humpback whale",1,"n",0,58.59139622,-136.0683043,58.59139622,-136.0683043,"8/20/2008","8/20/2008",1353,"8/20/2008","15:15:34","8/20/2008",20080820,"15:15:34",112993,176.4534574,437899.5144,6495049.339,17.18444389,437898.3533,6495035.741,438292.5843,6494239.844,333.6494639,888.1841211,-22.80399348,8,1,"G-Against","0-Parallel","DF-Dive-fluke-up","10","none","moderate","2'","excellent"
"73",1996,"2008-06-15-K","2008-06-15-K-059","2008-06-15-K-059","6/15/2008","Y","Single",1,2008,"Ryndam","Karin","Starboard","y","humpback whale",1,"y",13,58.48532399,-136.0499678,58.48532399,-136.0499678,"6/15/2008","6/15/2008",130,"6/15/2008","15:42:09","6/15/2008",20080615,"15:42:09",12638,167.8104509,438780.7409,6483223.072,13.95144294,438785.5463,6483210.299,438501.1689,6482367.72,18.64997961,889.2741967,30.8395287,6,1,"W-With","0-Parallel","BL-Blowing","70","none","light","calm","excellent"
"74",68,"2008-06-11-K","2008-06-11-K-063","2008-06-11-K-063","6/11/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","y","humpback whale",2,"n",0,57.67446136,-134.8055704,57.67446136,-134.8055704,"6/11/2008","6/11/2008",62,"6/11/2008","18:31:23","6/11/2008",20080611,"18:31:23",6932,174.1223531,511596.6802,6392484.496,19.68344548,511600.0521,6392471.272,511214.951,6391669.591,25.65811396,889.3787012,31.53576082,6,1,"T-Toward","9-Perpendicular","DF-Dive-fluke-up","75","none","light","2'","excellent"
"75",1958,"2008-09-15-K","2008-09-15-K-008","2008-09-15-K-008","9/15/2008","Y","Single",1,2008,"Amsterdam","Karin","Starboard","n","humpback whale",1,"y",13,58.48221439,-136.0477066,58.48221439,-136.0477066,"9/15/2008","9/15/2008",1759,"9/15/2008","7:21:07","9/15/2008",20080915,"07:21:07",141528,342.0363214,438907.1821,6482874.813,12.83226371,438900.5917,6482888.655,438524.9338,6483698.296,155.1096108,892.5458222,-6.926710593,9,0,"W-With","0-Parallel","DF-Dive-fluke-up","100","none","moderate","calm","excellent"
"76",1083,"2008-07-07-K","2008-07-07-K-016","2008-07-07-K-016","7/7/2008","Y","Single",1,2008,"Amsterdam","Karin","Port","y","humpback whale",1,"n",0,58.31892922,-135.8848662,58.31892922,-135.8848662,"7/7/2008","7/7/2008",473,"7/7/2008","6:20:14","7/7/2008",20080707,"06:20:14",44320,281.3839386,448163.044,6464559.075,12.47839968,448148.9326,6464565.996,447443.4278,6464018.772,52.20106208,892.8560053,-49.18287654,7,1,"G-Against","0-Parallel","BL-Blowing","90","none","moderate","calm","excellent"
"77",1024,"2008-06-23-K","2008-06-23-K-010","2008-06-23-K-010","6/23/2008","Y","Single",1,2008,"Amsterdam","Karin","Port","y","humpback whale",1,"n",0,58.30656792,-135.802961,58.30656792,-135.802961,"6/23/2008","6/23/2008",257,"6/23/2008","5:57:48","6/23/2008",20080623,"05:57:48",27434,287.0392566,452944.6276,6463122.702,10.53824703,452930.6809,6463129.068,452466.4353,6462360.398,31.13027506,897.9852921,-75.90898149,6,1,"G-Against","0-Parallel","DF-Dive-fluke-up","90","none","moderate","1'","excellent"
"78",105,"2008-06-23-K","2008-06-23-K-011","2008-06-23-K-011","6/23/2008","Y","Single",1,2008,"Amsterdam","Karin","Port","y","humpback whale",1,"n",0,58.30750175,-135.8091723,58.30750175,-135.8091723,"6/23/2008","6/23/2008",258,"6/23/2008","5:58:58","6/23/2008",20080623,"05:58:58",27448,286.2264858,452581.8895,6463231.026,10.42817274,452567.8539,6463237.194,452130.5925,6462452.498,29.12815659,898.3012207,-77.0983292,6,1,"G-Against","0-Parallel","DF-Dive-fluke-up","90","none","moderate","1'","excellent"
"79",1009,"2008-07-07-K","2008-07-07-K-023","2008-07-07-K-023","7/7/2008","Y","Single",1,2008,"Amsterdam","Karin","Port","y","humpback whale",1,"n",0,58.32546878,-135.9266318,58.32546878,-135.9266318,"7/7/2008","7/7/2008",480,"7/7/2008","6:26:55","7/7/2008",20080707,"06:26:55",44401,291.9886698,445726.4594,6465320.055,12.336538,445713.1139,6465327.6,445235.0359,6464566.212,32.12485093,899.0384241,-79.86381887,7,1,"G-Against","0-Parallel","BL-Blowing","90","none","moderate","calm","excellent"
"80",709,"2008-06-23-K","2008-06-23-K-012","2008-06-23-K-012","6/23/2008","Y","Single",1,2008,"Amsterdam","Karin","Port","y","humpback whale",1,"n",0,58.30768657,-135.8104364,58.30768657,-135.8104364,"6/23/2008","6/23/2008",259,"6/23/2008","5:59:13","6/23/2008",20080623,"05:59:13",27451,286.1261874,452508.0639,6463252.494,10.54342265,452494.0175,6463258.637,452365.7414,6462363.945,8.159152407,903.841137,-97.96703501,6,1,"G-Against","0-Parallel","BL-Blowing","90","none","moderate","1'","excellent"
"81",1906,"2008-07-02-K","2008-07-02-K-082","2008-07-02-K-082","7/2/2008","N","MultiOb",2,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"y",13,58.47176928,-136.0454252,58.47176928,-136.0454252,"7/2/2008","7/2/2008",403,"7/2/2008","15:44:44","7/2/2008",20080702,"15:44:44",38762,161.2496197,439022.1165,6481709.855,12.4247128,439028.3499,6481697.714,438122.8393,6481742.83,92.85231313,906.6337886,111.6026934,7,1,"W-With","0-Parallel","BL-Blowing","5","none","light","calm","excellent"
"82",741,"2008-07-07-K","2008-07-07-K-020","2008-07-07-K-020","7/7/2008","Y","Single",1,2008,"Amsterdam","Karin","Port","n","humpback whale",2,"n",0,58.32132803,-135.9053369,58.32132803,-135.9053369,"7/7/2008","7/7/2008",477,"7/7/2008","6:23:26","7/7/2008",20080707,"06:23:26",44359,289.4984327,446967.4709,6464842.084,12.23558497,446953.8102,6464849.043,446378.177,6464142.275,39.16139373,911.523065,-70.33703898,7,1,"A-Away","9-Perpendicular","BL-Blowing","90","none","moderate","calm","excellent"
"83",4094,"2008-07-02-K","2008-07-02-K-065","2008-07-02-K-065","7/2/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,58.72756979,-136.2564033,58.72756979,-136.2564033,"7/2/2008","7/2/2008",386,"7/2/2008","14:37:04","7/2/2008",20080702,"14:37:04",37950,139.9852804,427250.0543,6510399.198,17.42301124,427260.2663,6510390.144,426389.9538,6510663.799,107.4548611,912.3217371,147.4695808,7,1,"G-Against","0-Parallel","BL-Blowing","5","none","none","1'","excellent"
"84",1335,"2008-07-21-K","2008-07-21-K-071","2008-07-21-K-071","7/21/2008","Y","Single",1,2008,"Amsterdam","Karin","Port","n","humpback whale",3,"n",0,58.37292795,-136.0011725,58.37292795,-136.0011725,"7/21/2008","7/21/2008",872,"7/21/2008","16:35:26","7/21/2008",20080721,"16:35:26",72708,205.3987978,441439.3477,6470666.271,10.62579297,441431.0215,6470653.398,440541.0144,6470393.337,73.71155109,927.224156,48.3127533,7,1,"W/A-Wi/Aw","4-45-degrees","BL-Blowing","90","none","moderate","2'","excellent"
"85",1301,"2008-07-28-K","2008-07-28-K-064","2008-07-28-K-064","7/28/2008","Y","Single",1,2008,"Amsterdam","Karin","Starboard","n","humpback whale",2,"n",0,58.28490942,-136.3933757,58.28490942,-136.3933757,"7/28/2008","7/28/2008",944,"7/28/2008","17:49:31","7/28/2008",20080728,"17:49:31",79495,258.4928682,418297.4747,6461275.897,10.61819661,418282.9792,6461270.905,417953.0001,6460383.17,20.3905595,947.0793576,-58.10230871,7,1,"A-Away","9-Perpendicular","DF-Dive-fluke-up","100","moderate","none","1'","excellent"
"86",1131,"2008-08-11-K","2008-08-11-K-009","2008-08-11-K-009","8/11/2008","N","MultiOb",3,2008,"Amsterdam","Karin","Port","n","humpback whale",1,"n",0,58.30630599,-135.8007571,58.30630599,-135.8007571,"8/11/2008","8/11/2008",1181,"8/11/2008","5:50:45","8/11/2008",20080811,"05:50:45",96992,282.3670868,453073.433,6463092.002,10.77522111,453059.0141,6463097.211,452177.2261,6462713.43,66.47982034,961.6851502,-35.88726646,8,1,"A-Away","9-Perpendicular","SA-Surface-active","100","none","light","1'","excellent"
"87",814,"2008-06-11-K","2008-06-11-K-017","2008-06-11-K-017","6/11/2008","Y","Single",1,2008,"Statendam","Karin","Starboard","n","humpback whale",1,"y",13,58.42410291,-135.9771586,58.42410291,-135.9771586,"6/11/2008","6/11/2008",17,"6/11/2008","5:57:11","6/11/2008",20080611,"05:57:11",1311,325.5121383,442926.6757,6476343.074,7.659081622,442917.3831,6476353.069,441948.9053,6476327.714,88.50032978,968.809598,-57.01180852,6,1,"G-Against","0-Parallel","DF-Dive-fluke-up","100","none","light","calm","excellent"
"88",1333,"2008-08-25-K","2008-08-25-K-069","2008-08-25-K-069","8/25/2008","N","MultiOb",3,2008,"Amsterdam","Karin","Starboard","n","humpback whale",1,"n",0,58.2943782,-136.3330762,58.2943782,-136.3330762,"8/25/2008","8/25/2008",1460,"8/25/2008","18:20:40","8/25/2008",20080825,"18:20:40",122729,256.2334437,421853.7912,6462258.435,10.81449866,421839.5038,6462252.876,420932.7094,6461869.355,67.07450398,984.5628383,-9.158939705,8,1,"A-Away","9-Perpendicular","RE-Resting","100","moderate","moderate","4'","good"
