Event_Date,Ship,Observer,Object,Estimate,Exact
9/19/2014,Island Princess,Heather,Boat,3000,3314
9/19/2014,Island Princess,Heather,Land,4000,3743
9/23/2014,Westerdam,Heather,Ice,300,282
9/23/2014,Westerdam,Heather,Bird,425,475
9/23/2014,Westerdam,Heather,Ice,550,496
9/23/2014,Westerdam,Heather,Ice,700,685
9/23/2014,Westerdam,Heather,Land,900,1148
9/23/2014,Westerdam,Heather,Ice,1050,1092
9/23/2014,Westerdam,Heather,Boat,1200,1271
9/23/2014,Westerdam,Heather,Land,1700,1839
9/23/2014,Westerdam,Heather,Land,2400,2376
9/23/2014,Westerdam,Heather,Land,3300,3044
9/24/2014,Zuiderdam,Heather,Ice,200,200
9/24/2014,Zuiderdam,Heather,Land,800,679
9/24/2014,Zuiderdam,Heather,Land,900,875
9/24/2014,Zuiderdam,Heather,Ice,1000,892
9/24/2014,Zuiderdam,Heather,Ice,1100,1166
9/24/2014,Zuiderdam,Heather,Ice,1150,1346
9/24/2014,Zuiderdam,Heather,Land,1400,1438
9/24/2014,Zuiderdam,Heather,Boat,2000,1728
9/24/2014,Zuiderdam,Heather,Land,2200,2547
9/24/2014,Zuiderdam,Heather,Land,2700,2931
6/5/2015,Zaandam,Katja and Scott,kelp,200,187
6/5/2015,Zaandam,Katja and Scott,Ice,300,315
6/5/2015,Zaandam,Katja and Scott,Ice,400,300
6/5/2015,Zaandam,Katja and Scott,Land,900,754
6/7/2015,Volendam,Katja and Scott,Land,900,1171
6/7/2015,Volendam,Katja and Scott,Land,1100,1500
6/7/2015,Volendam,Katja and Scott,Land,1200,1000
6/7/2015,Volendam,Katja and Scott,Land,1400,1725
6/7/2015,Volendam,Katja and Scott,Land,2000,2870
6/7/2015,Volendam,Katja and Scott,Land,2500,2787
6/7/2015,Volendam,Katja and Scott,Land,3000,2653
6/7/2015,Volendam,Katja and Scott,Land,3500,2184
6/7/2015,Volendam,Katja and Scott,Land,4000,3150
6/7/2015,Volendam,Katja and Scott,Boat,4000,3300
6/9/2015,Westerdam,Katja,Land,750,799
6/9/2015,Westerdam,Katja,Land,800,1230
6/9/2015,Westerdam,Katja,Land,1000,1158
6/9/2015,Westerdam,Katja,Land,1000,1169
6/9/2015,Westerdam,Katja,Land,1500,1705
6/9/2015,Westerdam,Katja,Land,2000,2678
6/9/2015,Westerdam,Katja,Land,2100,2286
6/9/2015,Westerdam,Katja,Land,2500,2735
6/9/2015,Westerdam,Katja,Land,3000,3500
6/9/2015,Westerdam,Katja,Land,4000,3878
6/10/2015,Noordam,Katja,Bird,300,138
6/10/2015,Noordam,Katja,Bouy,1000,782
6/10/2015,Noordam,Katja,Land,1200,1463
6/10/2015,Noordam,Katja,Land,1300,2000
6/10/2015,Noordam,Katja,Land,1400,1407
6/10/2015,Noordam,Katja,Land,1500,2040
6/10/2015,Noordam,Katja,Land,2600,2805
6/10/2015,Noordam,Katja,Land,2800,3292
6/10/2015,Noordam,Katja,Bird,4000,2629
6/10/2015,Noordam,Katja,Land,5000,4550
6/12/2015,Oosterdam,Katja,Boat,400,303
6/12/2015,Oosterdam,Katja,Land,800,578
6/12/2015,Oosterdam,Katja,Land,800,941
6/12/2015,Oosterdam,Katja,Boat,1000,700
6/12/2015,Oosterdam,Katja,Land,1400,1792
6/12/2015,Oosterdam,Katja,Boat,1400,1180
6/12/2015,Oosterdam,Katja,Land,1500,1671
6/12/2015,Oosterdam,Katja,Land,1700,1896
6/12/2015,Oosterdam,Katja,Land,2200,2027
6/12/2015,Oosterdam,Katja,Land,2800,3520
6/14/2015,Volendam,Katja,Ice,350,277
6/14/2015,Volendam,Katja,Boat,700,904
6/14/2015,Volendam,Katja,Boat,800,863
6/14/2015,Volendam,Katja,Land,800,945
6/14/2015,Volendam,Katja,Land,1000,846
6/14/2015,Volendam,Katja,Boat,1000,840
6/14/2015,Volendam,Katja,Ice,1100,655
6/14/2015,Volendam,Katja,Land,1300,1000
6/14/2015,Volendam,Katja,Land,1600,1988
6/14/2015,Volendam,Katja,Land,2300,2338
6/15/2015,Coral Princess,Katja,Bird,120,150
6/15/2015,Coral Princess,Katja,Bird,310,281
6/15/2015,Coral Princess,Katja,Ice,410,587
6/15/2015,Coral Princess,Katja,Boat,1200,1340
6/15/2015,Coral Princess,Katja,Boat,1200,918
6/15/2015,Coral Princess,Katja,Boat,1400,1040
6/15/2015,Coral Princess,Katja,Land,2300,2377
6/15/2015,Coral Princess,Katja,Boat,2400,2317
6/15/2015,Coral Princess,Katja,Boat,3300,3141
6/15/2015,Coral Princess,Katja,Land,5000,4462
6/16/2015,Oosterdam,Katja,Bird,500,320
6/16/2015,Oosterdam,Katja,Land,800,1151
6/16/2015,Oosterdam,Katja,Land,900,1145
6/16/2015,Oosterdam,Katja,Land,1200,1773
6/16/2015,Oosterdam,Katja,Boat,1800,1873
6/16/2015,Oosterdam,Katja,Land,2200,2547
6/16/2015,Oosterdam,Katja,Boat,3000,2208
6/16/2015,Oosterdam,Katja,Boat,3300,3838
6/16/2015,Oosterdam,Katja,Land,4000,4247
6/16/2015,Oosterdam,Katja,Boat,4000,4050
6/19/2015,Zaandam,Katja,Bird,150,192
6/19/2015,Zaandam,Katja,sea lion,200,211
6/19/2015,Zaandam,Katja,Bird,300,260
6/19/2015,Zaandam,Katja,Ice,550,482
6/19/2015,Zaandam,Katja,Land,1100,1359
6/19/2015,Zaandam,Katja,Land,1300,1652
6/19/2015,Zaandam,Katja,Land,1500,1516
6/19/2015,Zaandam,Katja,Ice,1500,1197
6/19/2015,Zaandam,Katja,Land,3000,3129
6/19/2015,Zaandam,Katja,Land,3500,3769
6/21/2015,Volendam,Katja,Ice,300,236
6/21/2015,Volendam,Katja,Ice,400,432
6/21/2015,Volendam,Katja,Ice,500,524
6/21/2015,Volendam,Katja,Land,1000,1072
6/21/2015,Volendam,Katja,Land,1200,1270
6/21/2015,Volendam,Katja,Ice,1200,1212
6/21/2015,Volendam,Katja,Land,1500,1922
6/21/2015,Volendam,Katja,Land,1800,1702
6/21/2015,Volendam,Katja,Land,2300,2219
6/21/2015,Volendam,Katja,Land,3000,2734
6/26/2015,Oosterdam,Katja,,0,0
6/26/2015,Oosterdam,Katja,Ice,150,177
6/26/2015,Oosterdam,Katja,Ice,220,266
6/26/2015,Oosterdam,Katja,Ice,400,551
6/26/2015,Oosterdam,Katja,Land,1200,1080
6/26/2015,Oosterdam,Katja,Land,1200,1876
6/26/2015,Oosterdam,Katja,Land,2000,2103
6/26/2015,Oosterdam,Katja,Land,3300,3376
6/26/2015,Oosterdam,Katja,Land,3500,3338
6/26/2015,Oosterdam,Katja,Land,4000,3953
6/26/2015,Oosterdam,Katja,Land,4400,4537
6/28/2015,Volendam,Katja,Ice,100,118
6/28/2015,Volendam,Katja,Sea lion,200,182
6/28/2015,Volendam,Katja,sea lion,200,203
6/28/2015,Volendam,Katja,Ice,240,226
6/28/2015,Volendam,Katja,Ice,320,289
6/28/2015,Volendam,Katja,Land,1000,1142
6/28/2015,Volendam,Katja,Land,1300,1638
6/28/2015,Volendam,Katja,Land,2000,1724
6/28/2015,Volendam,Katja,Land,3000,3223
6/29/2015,Coral Princess,Katja,Ice,150,179
6/29/2015,Coral Princess,Katja,Ice,200,248
6/29/2015,Coral Princess,Katja,Ice,300,396
6/29/2015,Coral Princess,Katja,Ice,500,639
6/29/2015,Coral Princess,Katja,Ice,600,558
6/29/2015,Coral Princess,Katja,Land,600,597
6/29/2015,Coral Princess,Katja,Land,2200,2390
6/29/2015,Coral Princess,Katja,Boat,3000,2222
6/29/2015,Coral Princess,Katja,Boat,3500,4074
6/30/2015,Westerdam,Katja,Land,800,997
6/30/2015,Westerdam,Katja,Bird,850,808
6/30/2015,Westerdam,Katja,Boat,1300,1443
6/30/2015,Westerdam,Katja,Boat,1400,1415
6/30/2015,Westerdam,Katja,Ice,1400,1404
6/30/2015,Westerdam,Katja,Boat,2000,1753
6/30/2015,Westerdam,Katja,Land,2500,2552
6/30/2015,Westerdam,Katja,Boat,3000,2206
6/30/2015,Westerdam,Katja,Land,3800,3862
6/30/2015,Westerdam,Katja,Land,4800,5502
7/3/2015,Zaandam,Katja,wood,100,132
7/3/2015,Zaandam,Katja,wood,250,239
7/3/2015,Zaandam,Katja,Boat,1000,953
7/3/2015,Zaandam,Katja,Boat,1200,1127
7/3/2015,Zaandam,Katja,Boat,1500,1854
7/3/2015,Zaandam,Katja,Land,2000,2152
7/3/2015,Zaandam,Katja,Boat,2100,2151
7/3/2015,Zaandam,Katja,Boat,2300,2579
7/3/2015,Zaandam,Katja,Land,2700,2600
7/3/2015,Zaandam,Katja,Land,4300,4546
7/5/2015,Volendam,Katja,Ice,120,145
7/5/2015,Volendam,Katja,Ice,140,158
7/5/2015,Volendam,Katja,Ice,190,213
7/5/2015,Volendam,Katja,Ice,200,194
7/5/2015,Volendam,Katja,Bird,230,283
7/5/2015,Volendam,Katja,wood,300,318
7/5/2015,Volendam,Katja,Boat,700,625
7/5/2015,Volendam,Katja,Boat,1000,825
7/5/2015,Volendam,Katja,Land,3000,2799
7/5/2015,Volendam,Katja,Land,5000,5275
7/6/2015,Golden Princess,Katja,Debri,230,227
7/6/2015,Golden Princess,Katja,Sea Lion,300,280
7/6/2015,Golden Princess,Katja,Debri,500,474
7/6/2015,Golden Princess,Katja,Land,550,492
7/6/2015,Golden Princess,Katja,Ice,800,910
7/6/2015,Golden Princess,Katja,Land,1800,2117
7/6/2015,Golden Princess,Katja,Boat,3000,2640
7/6/2015,Golden Princess,Katja,Land,3000,2780
7/6/2015,Golden Princess,Katja,Boat,3300,3871
7/6/2015,Golden Princess,Katja,Land,5000,4945
7/7/2015,Zaandam,Katja,Ice,115,108
7/7/2015,Zaandam,Katja,Wood,150,145
7/7/2015,Zaandam,Katja,Ice,400,410
7/7/2015,Zaandam,Katja,Ice,500,396
7/7/2015,Zaandam,Katja,Ice,510,465
7/7/2015,Zaandam,Katja,Land,1000,1041
7/7/2015,Zaandam,Katja,Land,1700,1808
7/7/2015,Zaandam,Katja,Land,3100,2982
7/7/2015,Zaandam,Katja,Bird,5000,4935
7/7/2015,Zaandam,Katja,Land,5200,5078
7/10/2015,Oosterdam,Katja,Otter,140,138
7/10/2015,Oosterdam,Katja,Debri,150,154
7/10/2015,Oosterdam,Katja,Debri,200,184
7/10/2015,Oosterdam,Katja,Sea Lion,250,280
7/10/2015,Oosterdam,Katja,Debri,400,449
7/10/2015,Oosterdam,Katja,Debri,600,545
7/10/2015,Oosterdam,Katja,Debri,700,502
7/10/2015,Oosterdam,Katja,Land,1700,1912
7/10/2015,Oosterdam,Katja,Land,2800,2784
7/10/2015,Oosterdam,Katja,Land,3300,3521
7/14/2015,Westerdam,Katja,Land,1250,1346
7/14/2015,Westerdam,Katja,Land,1600,1691
7/18/2015,Pacific Princess,Katja,Ice,200,168
7/18/2015,Pacific Princess,Katja,Ice,250,224
7/18/2015,Pacific Princess,Katja,Ice,350,363
7/18/2015,Pacific Princess,Katja,Ice,500,313
7/18/2015,Pacific Princess,Katja,Land,1000,984
7/18/2015,Pacific Princess,Katja,Ice,1200,1415
7/18/2015,Pacific Princess,Katja,Land,2500,2428
7/18/2015,Pacific Princess,Katja,Land,2800,2607
7/18/2015,Pacific Princess,Katja,Land,3000,2880
7/18/2015,Pacific Princess,Katja,Land,3000,3528
7/19/2015,Volendam,Katja,Ice,120,135
7/19/2015,Volendam,Katja,Ice,220,255
7/19/2015,Volendam,Katja,Ice,320,435
7/19/2015,Volendam,Katja,Land,1500,1218
7/19/2015,Volendam,Katja,Boat,1500,1381
7/19/2015,Volendam,Katja,Land,2200,2062
7/19/2015,Volendam,Katja,Land,2500,2501
7/19/2015,Volendam,Katja,Land,3000,2790
7/19/2015,Volendam,Katja,Land,3300,3702
7/19/2015,Volendam,Katja,Land,4300,4551
7/21/2015,Zaandam,Katja,Debri,300,190
7/21/2015,Zaandam,Katja,Boat,650,613
7/21/2015,Zaandam,Katja,Boat,700,870
7/21/2015,Zaandam,Katja,Land,900,918
7/21/2015,Zaandam,Katja,Boat,1000,1311
7/21/2015,Zaandam,Katja,Boat,1000,996
7/21/2015,Zaandam,Katja,Land,1000,866
7/21/2015,Zaandam,Katja,Land,1100,1121
7/21/2015,Zaandam,Katja,Ice,1200,1085
7/21/2015,Zaandam,Katja,Ice,4100,4346
7/22/2015,Noordam,Katja,sea lion,100,85
7/22/2015,Noordam,Katja,Bird,1000,1113
7/22/2015,Noordam,Katja,Ice,1000,968
7/22/2015,Noordam,Katja,Ice,1100,970
7/22/2015,Noordam,Katja,Land,1400,1611
7/22/2015,Noordam,Katja,Land,1700,1811
7/22/2015,Noordam,Katja,Land,2900,2636
7/22/2015,Noordam,Katja,Land,3600,3545
7/22/2015,Noordam,Katja,Land,5200,5930
7/22/2015,Noordam,Katja,Land,5500,6000
7/27/2015,Grand Princess,Katja,Ice,200,280
7/27/2015,Grand Princess,Katja,Ice,300,266
7/27/2015,Grand Princess,Katja,Kelp,300,324
7/27/2015,Grand Princess,Katja,Ice,500,399
7/27/2015,Grand Princess,Katja,Bird,500,560
7/27/2015,Grand Princess,Katja,Land,1300,1335
7/27/2015,Grand Princess,Katja,Land,1300,1249
7/27/2015,Grand Princess,Katja,Land,2000,2122
7/27/2015,Grand Princess,Katja,Land,2900,2775
7/27/2015,Grand Princess,Katja,Land,3000,2728
7/28/2015,Oosterdam,Katja,Ice,75,74
7/28/2015,Oosterdam,Katja,Ice,100,87
7/28/2015,Oosterdam,Katja,Ice,300,264
7/28/2015,Oosterdam,Katja,Land,1000,1206
7/28/2015,Oosterdam,Katja,Land,1600,1839
7/28/2015,Oosterdam,Katja,Land,1800,1906
7/28/2015,Oosterdam,Katja,Land,2000,2244
7/28/2015,Oosterdam,Katja,Land,2300,2508
7/28/2015,Oosterdam,Katja,Land,2500,2622
7/28/2015,Oosterdam,Katja,Land,3000,3197
8/4/2015,Westerdam,Katja,Ice,200,191
8/4/2015,Westerdam,Katja,sea lion,260,253
8/4/2015,Westerdam,Katja,Ice,300,321
8/4/2015,Westerdam,Katja,Ice,900,738
8/4/2015,Westerdam,Katja,Land,2500,2632
8/4/2015,Westerdam,Katja,Land,2800,2774
8/4/2015,Westerdam,Katja,Land,3000,3152
8/4/2015,Westerdam,Katja,Land,3200,3486
8/4/2015,Westerdam,Katja,Land,4500,4215
8/5/2015,Noordam,Katja,Ice,200,228
8/5/2015,Noordam,Katja,Land,1400,1794
8/5/2015,Noordam,Katja,Land,1600,1853
8/5/2015,Noordam,Katja,Land,1800,1805
8/5/2015,Noordam,Katja,Boat,2000,2050
8/5/2015,Noordam,Katja,Land,2500,2697
8/5/2015,Noordam,Katja,Land,2700,2645
8/5/2015,Noordam,Katja,Land,4500,4381
8/5/2015,Noordam,Katja,Land,5000,5002
8/7/2015,Oosterdam,Katja,otter,300,300
8/7/2015,Oosterdam,Katja,Ice,300,243
8/7/2015,Oosterdam,Katja,Ice,800,684
8/7/2015,Oosterdam,Katja,Ice,800,812
8/7/2015,Oosterdam,Katja,Land,1200,1235
8/7/2015,Oosterdam,Katja,Land,2300,2371
8/7/2015,Oosterdam,Katja,Land,3000,3099
8/7/2015,Oosterdam,Katja,Land,3300,3243
8/7/2015,Oosterdam,Katja,Land,4800,4603
8/7/2015,Oosterdam,Katja,Land,5500,5565
8/9/2015,Volendam,Katja,Bird,200,158
8/9/2015,Volendam,Katja,Bird,300,310
8/9/2015,Volendam,Katja,Ice,800,721
8/9/2015,Volendam,Katja,Ice,1000,1018
8/9/2015,Volendam,Katja,Land,1400,1394
8/9/2015,Volendam,Katja,Land,1500,1620
8/9/2015,Volendam,Katja,Land,1900,1607
8/9/2015,Volendam,Katja,Ice,1900,1519
8/9/2015,Volendam,Katja,Land,2200,2333
8/9/2015,Volendam,Katja,Land,3500,3553
8/11/2015,Oosterdam,Katja,Ice,300,284
8/11/2015,Oosterdam,Katja,Ice,400,293
8/11/2015,Oosterdam,Katja,Boat,500,489
8/11/2015,Oosterdam,Katja,Land,700,634
8/11/2015,Oosterdam,Katja,Boat,700,606
8/11/2015,Oosterdam,Katja,Land,1000,955
8/11/2015,Oosterdam,Katja,Boat,1000,704
8/11/2015,Oosterdam,Katja,Boat,1200,1249
8/11/2015,Oosterdam,Katja,Boat,1300,1370
8/11/2015,Oosterdam,Katja,Land,2700,2568
8/14/2015,Zaandam,Katja,Bird,90,73
8/14/2015,Zaandam,Katja,Bird,100,124
8/14/2015,Zaandam,Katja,sea lion,500,330
8/14/2015,Zaandam,Katja,Land,800,870
8/14/2015,Zaandam,Katja,Land,900,859
8/14/2015,Zaandam,Katja,Bird,900,834
8/14/2015,Zaandam,Katja,Boat,1800,1864
8/14/2015,Zaandam,Katja,Boat,2200,2336
8/14/2015,Zaandam,Katja,Land,2500,2349
8/14/2015,Zaandam,Katja,Boat,3500,3433
8/16/2015,Volendam,Katja,kelp,150,167
8/16/2015,Volendam,Katja,Bird,500,499
8/16/2015,Volendam,Katja,Land,900,836
8/16/2015,Volendam,Katja,Land,2300,1807
8/16/2015,Volendam,Katja,Land,2400,2736
8/16/2015,Volendam,Katja,Land,2700,2520
8/16/2015,Volendam,Katja,Land,3000,2976
8/16/2015,Volendam,Katja,Boat,3000,2748
8/16/2015,Volendam,Katja,Land,3000,3107
8/16/2015,Volendam,Katja,Land,4000,3911
8/17/2015,Star Princess,Katja,Bird,150,250
8/17/2015,Star Princess,Katja,Boat,500,538
8/17/2015,Star Princess,Katja,Boat,1200,1290
8/17/2015,Star Princess,Katja,Land,1200,1563
8/17/2015,Star Princess,Katja,Boat,1900,1892
8/17/2015,Star Princess,Katja,Land,1900,1975
8/17/2015,Star Princess,Katja,Land,2000,1862
8/17/2015,Star Princess,Katja,Boat,3200,3284
8/17/2015,Star Princess,Katja,Boat,4500,4216
8/17/2015,Star Princess,Katja,raft,5100,5381
8/19/2015,Noordam,Katja,Bird,100,69
8/19/2015,Noordam,Katja,Ice,150,155
8/19/2015,Noordam,Katja,Bird,300,214
8/19/2015,Noordam,Katja,Ice,305,362
8/19/2015,Noordam,Katja,Bird,600,685
8/19/2015,Noordam,Katja,Land,800,665
8/19/2015,Noordam,Katja,Land,1600,1621
8/19/2015,Noordam,Katja,Land,3500,3646
8/19/2015,Noordam,Katja,Land,4300,4603
8/19/2015,Noordam,Katja,Land,5000,5009
8/21/2015,Oosterdam,Katja,Ice,100,129
8/21/2015,Oosterdam,Katja,Ice,150,136
8/21/2015,Oosterdam,Katja,Ice,300,298
8/21/2015,Oosterdam,Katja,Ice,300,258
8/21/2015,Oosterdam,Katja,Bird,500,521
8/21/2015,Oosterdam,Katja,Land,900,802
8/21/2015,Oosterdam,Katja,Land,900,932
8/21/2015,Oosterdam,Katja,Land,1200,1145
8/21/2015,Oosterdam,Katja,Land,3000,3195
8/21/2015,Oosterdam,Katja,Land,6000,5816
8/23/2015,Volendam,Katja,Ice,100,127
8/23/2015,Volendam,Katja,Ice,110,97
8/23/2015,Volendam,Katja,Kelp,150,127
8/23/2015,Volendam,Katja,Ice,200,158
8/23/2015,Volendam,Katja,Debri,200,189
8/23/2015,Volendam,Katja,Debri,220,220
8/23/2015,Volendam,Katja,Wood,230,209
8/23/2015,Volendam,Katja,Ice,300,317
8/23/2015,Volendam,Katja,Land,1000,1122
8/23/2015,Volendam,Katja,Land,2300,2537
8/25/2015,Oosterdam,Katja,Ice,160,159
8/25/2015,Oosterdam,Katja,Ice,250,290
8/25/2015,Oosterdam,Katja,Ice,250,275
8/25/2015,Oosterdam,Katja,Debri,500,537
8/25/2015,Oosterdam,Katja,Land,1300,1237
8/25/2015,Oosterdam,Katja,Ice,1400,1513
8/25/2015,Oosterdam,Katja,Land,1600,1468
8/25/2015,Oosterdam,Katja,Land,3200,3281
8/25/2015,Oosterdam,Katja,Land,4000,3927
8/25/2015,Oosterdam,Katja,Land,5000,4662
8/28/2015,Coral Princess,Katja,Ice,137,154
8/28/2015,Coral Princess,Katja,debri,150,162
8/28/2015,Coral Princess,Katja,debri,300,293
8/28/2015,Coral Princess,Katja,Ice,330,327
8/28/2015,Coral Princess,Katja,Land,1000,1067
8/28/2015,Coral Princess,Katja,Land,1200,1270
8/28/2015,Coral Princess,Katja,Land,1300,1282
8/28/2015,Coral Princess,Katja,Land,2000,1672
8/28/2015,Coral Princess,Katja,Land,2500,2359
8/28/2015,Coral Princess,Katja,Land,5500,5714
8/29/2015,Pacific Princess,Katja,kelp,300,323
8/29/2015,Pacific Princess,Katja,kelp,500,418
8/29/2015,Pacific Princess,Katja,Ice,800,635
8/29/2015,Pacific Princess,Katja,Land,1100,1031
8/29/2015,Pacific Princess,Katja,Land,1120,1075
8/29/2015,Pacific Princess,Katja,Land,2000,2013
8/29/2015,Pacific Princess,Katja,Land,2100,1922
8/29/2015,Pacific Princess,Katja,Land,3000,2723
8/29/2015,Pacific Princess,Katja,Land,3400,3545
8/29/2015,Pacific Princess,Katja,Land,5100,5251
8/30/2015,Volendam,Katja,Ice,120,133
8/30/2015,Volendam,Katja,Ice,130,129
8/30/2015,Volendam,Katja,Ice,160,175
8/30/2015,Volendam,Katja,Ice,200,192
8/30/2015,Volendam,Katja,Ice,200,233
8/30/2015,Volendam,Katja,Ice,300,278
8/30/2015,Volendam,Katja,Ice,300,233
8/30/2015,Volendam,Katja,Ice,350,312
8/30/2015,Volendam,Katja,Ice,430,483
8/30/2015,Volendam,Katja,Ice,500,608
9/1/2015,Zaandam,Katja,Ice,120,108
9/1/2015,Zaandam,Katja,Ice,130,131
9/1/2015,Zaandam,Katja,Ice,140,149
9/1/2015,Zaandam,Katja,Ice,140,128
9/1/2015,Zaandam,Katja,Ice,280,297
9/1/2015,Zaandam,Katja,Land,1000,1100
9/1/2015,Zaandam,Katja,Land,1100,1310
9/1/2015,Zaandam,Katja,Land,1200,1155
9/1/2015,Zaandam,Katja,Land,1720,1539
9/1/2015,Zaandam,Katja,Land,1800,1639
9/2/2015,Noordam,Katja,Land,1200,1242
9/2/2015,Noordam,Katja,Boat,1300,1350
9/2/2015,Noordam,Katja,Boat,2100,2289
9/2/2015,Noordam,Katja,Land,2300,2396
9/2/2015,Noordam,Katja,Land,2500,2557
9/2/2015,Noordam,Katja,Land,2800,2973
9/2/2015,Noordam,Katja,Land,3000,2665
9/2/2015,Noordam,Katja,Land,3000,3014
9/2/2015,Noordam,Katja,Land,3000,2997
9/2/2015,Noordam,Katja,Land,6000,5884
9/4/2015,Oosterdam,Katja,Bird,100,114
9/4/2015,Oosterdam,Katja,Bird,100,91
9/4/2015,Oosterdam,Katja,Bird,130,135
9/4/2015,Oosterdam,Katja,Bird,220,247
9/4/2015,Oosterdam,Katja,Bird,270,265
9/4/2015,Oosterdam,Katja,Bird,300,265
9/4/2015,Oosterdam,Katja,Bird,400,352
9/4/2015,Oosterdam,Katja,Land,2000,2015
9/4/2015,Oosterdam,Katja,Land,2700,3134
9/4/2015,Oosterdam,Katja,Land,3000,2761
9/6/2015,Volendam,Katja,Ice,400,369
9/6/2015,Volendam,Katja,Land,450,424
9/6/2015,Volendam,Katja,Ice,600,585
9/6/2015,Volendam,Katja,Ice,680,761
9/6/2015,Volendam,Katja,Ice,700,552
9/6/2015,Volendam,Katja,Boat,1500,1562
9/6/2015,Volendam,Katja,Land,1700,1684
9/6/2015,Volendam,Katja,Land,3000,3172
9/6/2015,Volendam,Katja,Boat,3000,2916
9/6/2015,Volendam,Katja,Land,3400,3317
9/7/2015,Grand Princess,Katja,Bird,200,258
9/7/2015,Grand Princess,Katja,Bird,300,324
9/7/2015,Grand Princess,Katja,Bird,300,308
9/7/2015,Grand Princess,Katja,Land,1400,1622
9/7/2015,Grand Princess,Katja,Land,2000,1841
9/7/2015,Grand Princess,Katja,Land,2200,2033
9/7/2015,Grand Princess,Katja,Land,2500,2901
9/7/2015,Grand Princess,Katja,Land,3800,3560
9/7/2015,Grand Princess,Katja,Land,4000,3890
9/7/2015,Grand Princess,Katja,Land,5100,5240
9/11/2015,Zaandam,Katja,Ice,100,102
9/11/2015,Zaandam,Katja,Bird,400,389
9/11/2015,Zaandam,Katja,Ice,600,453
9/11/2015,Zaandam,Katja,Land,800,822
9/11/2015,Zaandam,Katja,Land,900,1042
9/11/2015,Zaandam,Katja,Ice,1000,1043
9/11/2015,Zaandam,Katja,Land,1800,1629
9/11/2015,Zaandam,Katja,Boat,1900,1673
9/11/2015,Zaandam,Katja,Boat,2800,2628
9/11/2015,Zaandam,Katja,Land,3000,2999
9/12/2015,Carnival Legend,Katja,Ice,63,70
9/12/2015,Carnival Legend,Katja,Ice,75,80
9/12/2015,Carnival Legend,Katja,Ice,100,118
9/12/2015,Carnival Legend,Katja,Ice,150,146
9/12/2015,Carnival Legend,Katja,Ice,240,222
9/12/2015,Carnival Legend,Katja,Ice,250,241
9/12/2015,Carnival Legend,Katja,Ice,300,313
9/12/2015,Carnival Legend,Katja,Land,1000,1113
9/12/2015,Carnival Legend,Katja,Land,1300,1459
9/12/2015,Carnival Legend,Katja,Land,2300,2533
9/13/2015,Volendam,Katja,Ice,90,88
9/13/2015,Volendam,Katja,Bird,120,146
9/13/2015,Volendam,Katja,Ice,150,146
9/13/2015,Volendam,Katja,Ice,160,235
9/13/2015,Volendam,Katja,Ice,500,461
9/13/2015,Volendam,Katja,Land,1000,1062
9/13/2015,Volendam,Katja,Land,1100,1169
9/13/2015,Volendam,Katja,Land,5000,4891
9/13/2015,Volendam,Katja,Land,5000,4956
9/13/2015,Volendam,Katja,Land,5100,5174
9/15/2015,Zaandam,Katja,Ice,122,138
9/15/2015,Zaandam,Katja,Bird,150,141
9/15/2015,Zaandam,Katja,sea lion,300,226
9/15/2015,Zaandam,Katja,Ice,300,268
9/15/2015,Zaandam,Katja,Ice,305,276
9/15/2015,Zaandam,Katja,Ice,350,352
9/15/2015,Zaandam,Katja,Ice,650,658
9/15/2015,Zaandam,Katja,Boat,1350,1438
9/15/2015,Zaandam,Katja,Land,2100,2061
9/15/2015,Zaandam,Katja,Land,3200,3188
9/16/2015,Noordam,Katja,Ice,320,232
9/16/2015,Noordam,Katja,Ice,400,391
9/16/2015,Noordam,Katja,Bird,400,365
9/16/2015,Noordam,Katja,Land,450,387
9/16/2015,Noordam,Katja,Land,800,811
9/16/2015,Noordam,Katja,Land,900,882
9/16/2015,Noordam,Katja,Land,1000,874
9/16/2015,Noordam,Katja,Land,1000,1094
9/16/2015,Noordam,Katja,Land,1500,1400
9/16/2015,Noordam,Katja,Boat,2000,1864
9/20/2015,Volendam,Katja,Ice,100,94
9/20/2015,Volendam,Katja,Ice,120,116
9/20/2015,Volendam,Katja,Ice,156,142
9/20/2015,Volendam,Katja,Ice,160,152
9/20/2015,Volendam,Katja,Ice,170,201
9/20/2015,Volendam,Katja,Ice,200,221
9/20/2015,Volendam,Katja,Land,800,699
9/20/2015,Volendam,Katja,Land,1100,1177
9/20/2015,Volendam,Katja,Land,1200,1318
9/20/2015,Volendam,Katja,Land,1200,1231
9/22/2015,Oosterdam,Katja,Ice,500,396
9/22/2015,Oosterdam,Katja,Land,1050,1147
9/22/2015,Oosterdam,Katja,Land,1250,1308
9/22/2015,Oosterdam,Katja,Land,1400,1463
9/22/2015,Oosterdam,Katja,Land,1600,1712
9/22/2015,Oosterdam,Katja,Land,1600,1621
9/22/2015,Oosterdam,Katja,Land,1800,2083
9/22/2015,Oosterdam,Katja,Land,1800,1704
9/22/2015,Oosterdam,Katja,Land,2500,2516
9/22/2015,Oosterdam,Katja,Land,3000,2854
9/23/2015,Noordam,Katja,Land,700,703
9/23/2015,Noordam,Katja,Land,1000,1060
9/23/2015,Noordam,Katja,Land,1200,1312
9/23/2015,Noordam,Katja,Land,1200,1330
9/23/2015,Noordam,Katja,Land,1600,1538
